row_id,product_id,category_id,factor_a_ratio,factor_b_ratio,factor_c_ratio,hydration_ratio,stickiness_score_0_10,oiliness_score_0_10,consistency_index,data_origin,is_empirical_ground_truth
kahf-oil-comedo-face-wash-051,kahf-oil-comedo-face-wash,facial_cleanser,0.723216057072995,0.14123137900903457,0.05417655668187137,1.0507939123738739,2.389263854992043,1.9789463376276728,12800.056316973532,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-052,kahf-oil-comedo-face-wash,facial_cleanser,0.6022179614472153,0.12749272952800772,0.47500616563973364,1.1079905813273783,2.87521841539537,2.2063178191283686,21824.661109758315,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-053,kahf-oil-comedo-face-wash,facial_cleanser,0.5286917305975456,0.09732464718119804,0.42951606834669553,1.0708171439111502,2.6631281911158005,2.064465922012045,20185.84986739243,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-054,kahf-oil-comedo-face-wash,facial_cleanser,0.28718301627868875,0.5387310373297821,0.7332505288964394,1.3545075619973375,3.9497532793888515,3.337564492490875,26693.05219821693,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-055,kahf-oil-comedo-face-wash,facial_cleanser,0.8219783092216588,0.6102178413005247,0.18978526812305666,1.357715714330104,3.6506458221836557,3.446343695949329,17736.22968867618,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-056,kahf-oil-comedo-face-wash,facial_cleanser,0.5010885174320296,0.7189225593269685,0.5329110888866302,1.4364333390432722,4.26284555063306,3.827434120054893,24093.97323174471,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-057,kahf-oil-comedo-face-wash,facial_cleanser,0.1749271402409393,0.6918155529077274,0.1050649504506018,1.2606588847333753,3.3797375988216554,3.148121798725797,13031.148864967307,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-058,kahf-oil-comedo-face-wash,facial_cleanser,0.7219939321834654,0.08455854835665871,0.9563187458251485,1.1910436754639484,3.386189057448447,2.536331584906701,33610.887350587815,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-059,kahf-oil-comedo-face-wash,facial_cleanser,0.0991596213290917,0.4031423184702097,0.6996996609497855,1.232484561071538,3.4770735126347025,2.8977678676678065,24234.2499305717,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-060,kahf-oil-comedo-face-wash,facial_cleanser,0.4008393818529017,0.4772238854900593,0.32701038587289544,1.2444332062066117,3.3292247252476557,2.930653783305939,18458.188138636084,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-061,kahf-oil-comedo-face-wash,facial_cleanser,0.5412537686232384,0.5629199223637558,0.5512986890773611,1.3632114236653146,3.9044826280940454,3.4567850177631123,24252.347487436396,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-062,kahf-oil-comedo-face-wash,facial_cleanser,0.7497312099540406,0.23838336304572066,0.22837750469000076,1.154581794914185,2.841560014644457,2.3875484868915025,17247.566935368443,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-063,kahf-oil-comedo-face-wash,facial_cleanser,0.19729228949448988,0.0886708313667999,0.21029700415765304,0.9740668432988318,2.232649950253512,1.7235509994677973,13755.705294496445,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-064,kahf-oil-comedo-face-wash,facial_cleanser,0.4558915300611946,0.8915647537019707,0.2476953337548428,1.4556843812478453,4.142274959014993,3.9660317344840563,17997.863501360214,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-065,kahf-oil-comedo-face-wash,facial_cleanser,0.49640984648964553,0.7160848780640393,0.11674987876566442,1.3319883113272986,3.6003659937790933,3.5039357858744555,14806.134635300505,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-066,kahf-oil-comedo-face-wash,facial_cleanser,0.52352415110446,0.3242466109626556,0.9326094457144686,1.3051880753201683,3.8929172529730796,3.0579964916318696,32141.330562426956,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-067,kahf-oil-comedo-face-wash,facial_cleanser,0.3704588101650795,0.8434529413772871,0.31946221697104477,1.4346114247395971,4.105944736748259,3.8337616430185886,19000.233512477393,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-068,kahf-oil-comedo-face-wash,facial_cleanser,0.08726741184430493,0.6414875290518219,0.2934991566272721,1.2674974063622435,3.471752272210688,3.146313350884755,16257.273076927466,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-069,kahf-oil-comedo-face-wash,facial_cleanser,0.5906145485325764,0.5964152963653887,0.5712767220091437,1.394290700686351,4.035054657572645,3.5645551863318166,25164.846700904338,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-070,kahf-oil-comedo-face-wash,facial_cleanser,0.46494619059887576,0.05773319407784218,0.24623616338099244,1.0011227921854513,2.32596521002394,1.8052206819297458,15811.002240291687,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-071,kahf-oil-comedo-face-wash,facial_cleanser,0.135102672565965,0.06609921567100494,0.8766298425714186,1.0637945635966586,2.9173800901276965,2.163767062229171,27354.66332643306,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-072,kahf-oil-comedo-face-wash,facial_cleanser,0.2753423498603875,0.5330975900527706,0.7288650505910331,1.352978569935665,3.950547608489123,3.3391364619922657,26357.863365251487,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-073,kahf-oil-comedo-face-wash,facial_cleanser,0.44834653748796977,0.3317493487415186,0.7352863394194484,1.2583908474176302,3.577192527437292,2.9248709048262413,27126.128163309568,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-074,kahf-oil-comedo-face-wash,facial_cleanser,0.7246468159647705,0.20094205393847406,0.5201391572561499,1.167911412840875,3.1159168353450077,2.5133725318347753,23809.74595017505,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-075,kahf-oil-comedo-face-wash,facial_cleanser,0.1411109108708478,0.089961871863388,0.2744077386967483,0.9823155118258805,2.2644820668668952,1.7850202638994375,14791.974244722438,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-076,kahf-oil-comedo-face-wash,facial_cleanser,0.8743324758783818,0.6154593690052194,0.5670965546678126,1.4426502558212018,4.219248398436332,3.8011659530610897,26798.90282594763,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-077,kahf-oil-comedo-face-wash,facial_cleanser,0.04456918584233753,0.3395016144428943,0.14396157670074097,1.0679685034039545,2.556948928614967,2.2406180047834128,12280.029020919557,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-078,kahf-oil-comedo-face-wash,facial_cleanser,0.12163758421986473,0.45778389557228766,0.7016415675111168,1.2832617557377486,3.641507594376876,3.0298824226385284,24598.155896578246,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-079,kahf-oil-comedo-face-wash,facial_cleanser,0.9319659505709846,0.7655398484468326,0.40744423088030735,1.5093378757079723,4.3502190236710385,4.12958792472037,23819.2270848802,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-080,kahf-oil-comedo-face-wash,facial_cleanser,0.7399016016828887,0.28107988172844134,0.8249544145243315,1.2922177801681045,3.6898955765785795,2.9658291106294925,31232.482576588616,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-081,kahf-oil-comedo-face-wash,facial_cleanser,0.29675424977144327,0.3111259284098337,0.24282735749139323,1.1194135338121505,2.7847132480319226,2.373712581988945,15494.161543888706,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-082,kahf-oil-comedo-face-wash,facial_cleanser,0.5124737405326772,0.908558135419072,0.25768067858951965,1.4615102377183948,4.229130699482398,4.108358076000583,18459.713179442606,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-083,kahf-oil-comedo-face-wash,facial_cleanser,0.6560152057528413,0.7696203397636621,0.361461508139097,1.4543262132080674,4.1251877391608165,3.916052658855791,21307.11434204194,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-084,kahf-oil-comedo-face-wash,facial_cleanser,0.6332136694994651,0.7875303065147097,0.3289293749747582,1.4556728484022845,4.118738245471521,3.915556069022453,20484.82074824188,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-085,kahf-oil-comedo-face-wash,facial_cleanser,0.47679169140350103,0.5398025689465334,0.057747461993179205,1.2238607720434154,3.078760900197336,2.9075135393568274,12955.094236404366,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-086,kahf-oil-comedo-face-wash,facial_cleanser,0.07623994597620307,0.17474427300664933,0.116240127482094,0.9742160267107592,2.227680318799196,1.7649923083246448,11459.967000724248,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-087,kahf-oil-comedo-face-wash,facial_cleanser,0.8985018131199439,0.948797843503875,0.11076274482423992,1.5350254575378168,4.2572289043796,4.416540782265446,16943.31839171326,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-088,kahf-oil-comedo-face-wash,facial_cleanser,0.21652778190273,0.5501479506404021,0.05321349018725474,1.187537817426454,2.981448434123511,2.7674418185163265,11674.359097140443,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-089,kahf-oil-comedo-face-wash,facial_cleanser,0.5016353259901641,0.11087327171190542,0.31001565753132876,1.0565878883405189,2.544003319582336,1.9966483992954367,17559.747779597466,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-090,kahf-oil-comedo-face-wash,facial_cleanser,0.7641860381469635,0.7950209998005098,0.6193439011732326,1.5412427068706993,4.68081869382137,4.264043629448553,27881.45567542687,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-091,kahf-oil-comedo-face-wash,facial_cleanser,0.040921485089199294,0.13230963417174804,0.838365832557592,1.097137891053387,3.0110822214432544,2.28209895256081,26104.431016997998,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-092,kahf-oil-comedo-face-wash,facial_cleanser,0.29610794354664277,0.6544729220486136,0.08333590979645647,1.261804434367953,3.278132858522819,3.117808774525564,12863.000906726995,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-093,kahf-oil-comedo-face-wash,facial_cleanser,0.7038775664586471,0.9469683123895767,0.29903654747304653,1.5425016541133088,4.479888889861327,4.378711074786992,20574.757526945028,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-094,kahf-oil-comedo-face-wash,facial_cleanser,0.06704620819283982,0.4047922577642448,0.45426099762744643,1.1739457645237665,3.090864807633321,2.6491509273327205,18914.33249702728,SYNTHETIC_PROTOTYPE_DATA,False
kahf-oil-comedo-face-wash-095,kahf-oil-comedo-face-wash,facial_cleanser,0.47795510896430976,0.29386324360224453,0.7987633884283736,1.2439397750848236,3.53907631898183,2.896525891545262,28703.27577480398,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-000,wardah-radiant-charge-serum,face_serum,0.4,0.4166666666666667,0.3,1.171366666666667,3.1279166666666667,2.872833333333334,18335.333333333336,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-001,wardah-radiant-charge-serum,face_serum,0.9517713734371085,0.1108321330619205,0.9216942152653952,1.2086946568366757,3.5067412431965272,2.8071421005789237,35352.13662464167,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-002,wardah-radiant-charge-serum,face_serum,0.7330088490663843,0.17889397514579003,0.40793521804034,1.1214901391829317,2.957800500769908,2.487871061778609,21935.973150142374,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-003,wardah-radiant-charge-serum,face_serum,0.7167531296216126,0.8238120449873957,0.20423223225428758,1.4204766669927074,4.048588826418902,4.099328908604423,18842.18644695284,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-004,wardah-radiant-charge-serum,face_serum,0.7466543983714521,0.3131688838891699,0.6394939467639529,1.2434063848417363,3.5487298554665587,3.046425266460713,27801.800675908213,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-005,wardah-radiant-charge-serum,face_serum,0.24352652450657794,0.8205218350795479,0.10592300801638704,1.3074958783220931,3.6407032857289168,3.688666867151316,14486.883101653802,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-006,wardah-radiant-charge-serum,face_serum,0.437677045813949,0.4016069050667216,0.0817887070642015,1.1262562222039498,2.794454289598099,2.68988778454496,13746.580117852272,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-007,wardah-radiant-charge-serum,face_serum,0.26789858301539343,0.317711018524831,0.290041856527401,1.0906125727399658,2.8230465456676566,2.555871426186157,17172.484454549118,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-008,wardah-radiant-charge-serum,face_serum,0.18967815273364919,0.1255225487378178,0.818062652231607,1.0832233833510878,3.008398327174155,2.4753443216286786,27323.186298329787,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-009,wardah-radiant-charge-serum,face_serum,0.6993570287866774,0.8563347335301815,0.30391348900302206,1.458174460099011,4.223656363397858,4.25764279073029,21197.377342329954,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-010,wardah-radiant-charge-serum,face_serum,0.5718719894859865,0.4301541509257959,0.2466281314939456,1.1883365283329836,3.174863533782164,2.977504910471001,18051.96229491887,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-011,wardah-radiant-charge-serum,face_serum,0.5356654553583824,0.7444971009216989,0.21272068525721965,1.3538151868698085,3.814188130820237,3.7379906440269535,17807.423458752313,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-012,wardah-radiant-charge-serum,face_serum,0.7784139674812185,0.2865163919650319,0.7395262799673152,1.2530295035949177,3.6449472822507576,3.0767762394357816,30261.299499264253,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-013,wardah-radiant-charge-serum,face_serum,0.7223710057816336,0.8130604955801471,0.5672740228543733,1.5006896121731783,4.554408832196958,4.395839423134331,27278.9849880617,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-014,wardah-radiant-charge-serum,face_serum,0.7501972171435474,0.11237730961533901,0.9261600724982489,1.1802476954088366,3.379332814463269,2.674715133033532,33936.999210344904,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-015,wardah-radiant-charge-serum,face_serum,0.605738096838971,0.6503661845236233,0.21011613062865064,1.3180736719715067,3.5679645845135406,3.5134320298058554,17860.256112936888,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-016,wardah-radiant-charge-serum,face_serum,0.19425296303955275,0.26922962024031555,0.05616323408018059,1.0069789311089654,2.376891203872095,2.1739963818497072,11649.204383046956,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-017,wardah-radiant-charge-serum,face_serum,0.12178950630862179,0.1922840445632636,0.7285444965941207,1.0843483836363632,3.002330468672222,2.527318233526188,25226.879843199164,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-018,wardah-radiant-charge-serum,face_serum,0.24844338742067906,0.8444876607998847,0.7800843745180045,1.5095907336401218,4.758933131458037,4.249282855866105,28930.241165918418,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-019,wardah-radiant-charge-serum,face_serum,0.37119341374176096,0.68356014423232,0.7623530664697372,1.417602343896665,4.4049321787278215,3.930255916824832,29036.68069461362,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-020,wardah-radiant-charge-serum,face_serum,0.3459555546359383,0.9186792406796823,0.24777600283829565,1.4232105375230093,4.13462175002853,4.065829469087096,18042.931376939778,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-021,wardah-radiant-charge-serum,face_serum,0.6228139055351096,0.34266819725237524,0.19193174414234285,1.1458622546302029,2.9645344971872682,2.6852148936203024,16837.982484054413,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-022,wardah-radiant-charge-serum,face_serum,0.7885561831477969,0.5182328097325632,0.5459625135815271,1.3452372137127855,3.928715906862923,3.535354989592448,26473.901665100206,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-023,wardah-radiant-charge-serum,face_serum,0.6906980751990962,0.4040771937634325,0.36028779064074207,1.2266465494704644,3.33853597406871,3.0177763054964513,21208.563699939383,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-024,wardah-radiant-charge-serum,face_serum,0.4916832354862887,0.31132009895238066,0.047898650802718545,1.0814990276437664,2.6161330759734254,2.383844806960588,12834.147312423163,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-025,wardah-radiant-charge-serum,face_serum,0.10524125064066592,0.6092308988540506,0.4754182810622563,1.2637549995632753,3.670783451531963,3.3565776539418524,20877.20088390414,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-026,wardah-radiant-charge-serum,face_serum,0.6660664861213459,0.7861299240538046,0.07808820227887736,1.355879177300376,3.7354866875858495,3.8362286861967996,15640.418369083583,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-027,wardah-radiant-charge-serum,face_serum,0.9393451314445399,0.28280256502471035,0.2505266091123474,1.1781985266009602,3.0463545826271115,2.7790983253954216,19616.439726379653,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-028,wardah-radiant-charge-serum,face_serum,0.7131366975748048,0.40768562828513194,0.5762760647856838,1.2733434790326719,3.6559887178091954,3.2690032821603516,26301.035333739354,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-029,wardah-radiant-charge-serum,face_serum,0.6416119276364471,0.4791976599026526,0.3050617811970662,1.2506734156613708,3.4157285425443735,3.186818646374914,19988.507985392007,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-030,wardah-radiant-charge-serum,face_serum,0.8830084871841508,0.7348766176923455,0.3468696786114209,1.4424397184397753,4.123545100009358,4.105377636168243,22763.01482434974,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-031,wardah-radiant-charge-serum,face_serum,0.5217224968591921,0.23497599018369064,0.4800465677478881,1.1295620106908362,2.9723658627679983,2.603898189146329,22457.965746602207,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-032,wardah-radiant-charge-serum,face_serum,0.6693268324072765,0.575350479279023,0.13224694558753755,1.26075839570719,3.3665298374172834,3.3454535725860945,16346.148371357736,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-033,wardah-radiant-charge-serum,face_serum,0.6763984636967642,0.5748273561726774,0.48256452202495126,1.3420718907244868,3.8994224416433494,3.688364008536272,24426.58401888504,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-034,wardah-radiant-charge-serum,face_serum,0.7220584068404768,0.5870810293955366,0.7781342534316813,1.4247018414845718,4.384307100994111,3.8941791032703583,31549.167539247203,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-035,wardah-radiant-charge-serum,face_serum,0.6029295172348477,0.13873783341688314,0.8227428535617731,1.1598447707278168,3.2482482559198727,2.652442817542677,30459.13167554177,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-036,wardah-radiant-charge-serum,face_serum,0.07905402264862452,0.672391844156389,0.22844315161926562,1.2442355591864898,3.4087104319822057,3.2441383597090296,15837.174215481406,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-037,wardah-radiant-charge-serum,face_serum,0.6674869644976962,0.673582747252005,0.9177263383514211,1.5111051881511652,4.792697428378313,4.223151241247761,34570.836676585255,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-038,wardah-radiant-charge-serum,face_serum,0.37879641780637063,0.7619518245691729,0.5562034117791098,1.4243376061271742,4.287754722414265,3.9771442398768744,24792.21869355206,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-039,wardah-radiant-charge-serum,face_serum,0.2833314732366732,0.37026781376054013,0.722198978006542,1.2201206097950732,3.5430533650216387,2.999316966208086,26678.232882890818,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-040,wardah-radiant-charge-serum,face_serum,0.6083882283917795,0.42592906044550244,0.4437739195975463,1.2360401146641222,3.418521149418083,3.1276594144268626,22655.154034464893,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-041,wardah-radiant-charge-serum,face_serum,0.38762321252627424,0.8634748856329124,0.1823541806250579,1.3704346518456285,3.9390148793185586,3.950415295031487,16741.411529747376,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-042,wardah-radiant-charge-serum,face_serum,0.1931555889514922,0.6725400151849529,0.29290846622589783,1.2714657926599098,3.5784786862313354,3.4341636520447953,17667.72709173215,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-043,wardah-radiant-charge-serum,face_serum,0.6314544879651315,0.11432784359222736,0.16989513613166898,1.0324439695455887,2.4293367052244994,2.0395228003591783,15825.633271276694,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-044,wardah-radiant-charge-serum,face_serum,0.35780079229010053,0.6659795385102587,0.45483264828599956,1.3365968599995972,3.9322272104946836,3.614469167920259,22119.062931720004,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-045,wardah-radiant-charge-serum,face_serum,0.8088661713017832,0.5737887770588376,0.6728727665323987,1.4012204856149246,4.2220703981976575,3.8715627801934804,29805.755986284064,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-046,wardah-radiant-charge-serum,face_serum,0.21723904991012263,0.16562722361691617,0.39873910224905673,1.0276477967594677,2.5694471212566516,2.187383833333961,18864.944351094582,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-047,wardah-radiant-charge-serum,face_serum,0.8581385122344665,0.684309498198136,0.6397995561342238,1.4774002794428611,4.499412383870479,4.148826627360517,29457.02783533043,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-048,wardah-radiant-charge-serum,face_serum,0.25202186331081944,0.8272762056049601,0.5648012587393219,1.4500965529691272,4.419725272377265,4.069792315253206,24330.2982903148,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-049,wardah-radiant-charge-serum,face_serum,0.954165954149957,0.5990554749768422,0.8933842992430946,1.4855979475673717,4.74145871830161,4.213502357585326,35970.37561821946,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-050,wardah-radiant-charge-serum,face_serum,0.2549498310376166,0.5217847992266683,0.511046908554712,1.2551213865898994,3.594971097817896,3.2198969993275446,22447.80944930666,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-051,wardah-radiant-charge-serum,face_serum,0.30344421902228397,0.8919871362114241,0.8671119467381397,1.5720555470493711,5.053522510617361,4.506939561166561,31298.625427359366,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-052,wardah-radiant-charge-serum,face_serum,0.16062350842824577,0.37825584393043943,0.6712900801053046,1.2063868539615508,3.409679314566673,2.932486382402282,24805.588646215743,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-053,wardah-radiant-charge-serum,face_serum,0.6882259719220319,0.21076491056961236,0.9320202169178176,1.2267778199263275,3.6314219218830734,2.994184359018612,33871.63823724634,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-054,wardah-radiant-charge-serum,face_serum,0.8340075394354506,0.682137057680267,0.31797604624544734,1.3916258226940024,3.9427627748082115,3.916819831364487,21793.99986874653,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-055,wardah-radiant-charge-serum,face_serum,0.6156764709961074,0.4500933030597759,0.9273884264394322,1.3765808282588834,4.254937359739246,3.5763546644662902,33869.31405718217,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-056,wardah-radiant-charge-serum,face_serum,0.1447053118820287,0.7572222690288818,0.2790202960178644,1.3200578694205776,3.7182934226687085,3.555602354640926,17501.287822161332,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-057,wardah-radiant-charge-serum,face_serum,0.9568479714367722,0.5398980820795407,0.4481158588149297,1.36359564833141,3.915648708643059,3.637338527961208,25138.253265849187,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-058,wardah-radiant-charge-serum,face_serum,0.5986389159565889,0.7440479373629643,0.43415963886244685,1.4344524702775494,4.1788574842470485,4.004441487412609,23234.86468085858,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-059,wardah-radiant-charge-serum,face_serum,0.9416022447033497,0.29223677273036264,0.06486926537209696,1.1479971527937436,2.872066912334427,2.646968174486058,15216.560667144628,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-060,wardah-radiant-charge-serum,face_serum,0.8681811353304247,0.49816621978618353,0.8251523526785387,1.3947593523415784,4.341395461318973,3.785347197939592,33414.68458471931,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-061,wardah-radiant-charge-serum,face_serum,0.5852748076797013,0.14440097982415848,0.21498257677969998,1.0359624336094793,2.5310352509581966,2.175631981461813,16636.0445930579,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-062,wardah-radiant-charge-serum,face_serum,0.041112297675538756,0.7786893956429096,0.5539024654233058,1.3850315375324864,4.165189398763488,3.766939675325149,22524.341126323496,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-063,wardah-radiant-charge-serum,face_serum,0.7275494188400417,0.04141601061420681,0.9415309386790454,1.1328117190169587,3.2349823401316438,2.49032293747734,33759.601805890685,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-064,wardah-radiant-charge-serum,face_serum,0.6944605012479215,0.6183206412313506,0.3470257793948362,1.3369020633759283,3.8237145323729425,3.6060400892427213,21429.137739711223,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-065,wardah-radiant-charge-serum,face_serum,0.2118399339332504,0.3281733132465775,0.9200222606825921,1.2245070190283784,3.6063480669668566,3.0055896683333705,30196.03782422337,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-066,wardah-radiant-charge-serum,face_serum,0.12996526807079822,0.6474894366783661,0.3828180538275568,1.2743487804638023,3.63923205172484,3.3466771716038375,19189.314929032906,SYNTHETIC_PROTOTYPE_DATA,False
wardah-radiant-charge-serum-067,wardah-radiant-charge-serum,face_serum,0.5178531347186441,0.646258756975872,0.9291357435558828,1.4690521560902357,4.669713869404365,4.058853139646745,33628.22832146989,SYNTHETIC_PROTOTYPE_DATA,False
