row_id,study_id,product_system,data_origin,is_empirical_ground_truth,generation_method,source_doi,source_url,validation_role,critical_note,phytantriol_pct,soy_lecithin_pct,cct_pct,hydration_ratio,stickiness_score_0_10,oiliness_score_0_10,consistency_index
MERC_SYN_050,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.51781541374604,0.44101135508703304,1.1997052608227918,1.4339614681032273,2.968981180287949,1.943886524846353,26593.54860374082
MERC_SYN_051,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.0797006732918763,0.3939443772799417,0.09832419876961485,1.4310263713671771,2.6178559079322037,2.19440907732709,24467.13355021812
MERC_SYN_052,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.3415445257370777,0.8553929294144313,0.1716015869389606,1.4598023030782838,3.2693238857632605,2.3838731331225556,27065.013452840933
MERC_SYN_053,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.7521899078254686,1.3602207298093543,2.4630301562001775,1.4912833647109114,3.4546162888174288,3.1063405001981543,28166.75499107433
MERC_SYN_054,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.851358868283163,1.8855893478837955,3.14132050507024,1.5240453517340335,3.2763047916426196,2.918487609751902,27350.044161124086
MERC_SYN_055,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,1.3634844518190175,2.3638600658119215,4.137964571097089,1.5538703137040315,3.075429210001328,2.722747341558885,28497.618781889265
MERC_SYN_056,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,1.8593958106627053,1.3726357939302747,2.8726101986927692,1.4920575681094919,2.9237549517079096,2.639696914991009,27432.470218361697
MERC_SYN_057,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.101533869449164,2.9848337268144376,4.509264953697894,1.5925942312041483,2.8042463952976813,2.4175833537976983,30049.257638697745
MERC_SYN_058,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,1.6126834338090337,1.9935108332503266,1.5441441083078162,1.5307753355614904,3.3376230707848373,2.789413731069812,28153.544695214703
MERC_SYN_059,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,1.5606991485196218,0.5951385897222364,3.6064639358681476,1.4435728424550787,2.156196412520056,1.8272139277837889,26017.090630207982
MERC_SYN_060,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,1.321172964642225,0.014001022181393152,0.8021489881333113,1.4073331037432317,1.8307162860572248,0.8712422450751671,24945.453184977683
MERC_SYN_061,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.2417323435113516,0.23637014318681748,1.2685341167910829,1.42120004212913,2.539938522055071,1.4507176986496582,26054.498201145972
MERC_SYN_062,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.9508340171950855,0.9063028365204423,4.699881538978929,1.4629770448854147,2.258274332514017,2.3055008985094316,25968.458616991666
MERC_SYN_063,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.282217459113874,2.1052902168638683,0.29864985183349874,1.5377458979236307,3.616652675311963,2.9804427164535023,28885.414542551644
MERC_SYN_064,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,1.156242523462073,1.6676730053581477,3.967696668185044,1.510456088614134,2.9163982979700487,2.7728153750600653,27281.037842036407
MERC_SYN_065,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.012805097469315907,2.1937848167003056,4.0297497888827305,1.543264421169431,3.999888997322745,3.4939579915012353,27104.123963890743
MERC_SYN_066,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.8332995174353497,2.529258333272758,2.9931431444160426,1.5641845496628892,3.552754111755492,2.7888248563144407,28298.04449353422
MERC_SYN_067,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.6373207108613235,2.404950987117539,4.238460667310424,1.5564327435566498,3.122584156578577,3.127039555136754,29633.293631967485
MERC_SYN_068,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.4590306194571787,1.1589154953805882,1.4654196749954587,1.4787299702919334,3.316878450332454,2.747679938662111,27618.29696202146
MERC_SYN_069,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.2855720201640307,0.0547660240470802,2.961407215701435,1.4098752092595759,1.5693843607776263,1.4254161824268459,24133.168894989307
MERC_SYN_070,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.2276979757434665,1.846615877664403,3.1064744415526304,1.5216149661311522,3.155681747743292,2.9495741376031277,28452.342553407467
MERC_SYN_071,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.14925337189738502,2.711598861269347,3.3429084004201854,1.5755553049887565,4.193129533576985,3.130583641680343,27994.07770266954
MERC_SYN_072,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.1309148808683711,2.6055636039816217,3.202917148497599,1.5689429463442939,4.197838485762585,3.216804567647954,27819.9352364453
MERC_SYN_073,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.214759813592638,2.0269663521729457,4.641404317688382,1.532861621721505,2.9420975211723075,2.9529835024742015,28711.320705957292
MERC_SYN_074,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.4052394308829697,1.6134431547675017,4.514765136594525,1.5070743151313013,2.97673941333959,2.985280522910978,28253.122137086986
MERC_SYN_075,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,1.944283942406822,2.2256604701091316,1.7178886906797028,1.5452521869160054,3.345912498609455,2.823081029524587,28780.576544002906
MERC_SYN_076,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,1.1881411970915374,1.4459626385448687,4.8631555708222125,1.496630230139658,2.640375139012628,2.6711721326206486,26976.154756628504
MERC_SYN_077,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,1.7358229814217228,2.80818984129139,4.266629184114883,1.581578718502931,2.9436384124896584,2.4742923102818484,29476.524150631416
MERC_SYN_078,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,1.9156123923499437,2.6364221637382834,2.137249249671442,1.5708672861307194,3.2634450752330455,2.6367196829265556,29371.089964017847
MERC_SYN_079,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,1.596468490581605,2.497126610171968,4.93651220192683,1.5621808154103238,2.9011230020648866,2.6619177657509234,28893.51539705979
MERC_SYN_080,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,1.202115265591278,2.3105583076965033,1.8777737023751828,1.5505464160679538,3.465001810588853,2.7640550594499556,28281.77722182183
MERC_SYN_081,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.3341881780357641,0.26768907209893444,0.8832349977139051,1.4231530905360896,2.1956211560428063,1.7710163203935125,24492.79752435861
MERC_SYN_082,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.46012947608078814,2.5622755363457124,3.9881098452691126,1.5662435024465187,3.71959709784921,2.980689168023258,28032.77178048654
MERC_SYN_083,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.02281197319394962,0.6421692746646372,0.5090211521590049,1.4465056759680868,2.9506947252987152,2.608849972059697,24790.62149048849
MERC_SYN_084,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.8747475961020061,1.0585914724022678,3.0615925922707676,1.4724737642190053,2.667677567967565,2.486211533813224,26132.1923416072
MERC_SYN_085,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,1.7830769793560177,0.8981461009244198,0.13747520869522523,1.4624683908536469,3.011520732454984,2.2237577888691558,26658.055082621646
MERC_SYN_086,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.929204441566176,0.29712727702152075,4.359565251237168,1.424988856995062,2.828562609675268,2.0458629243922077,26725.14153124484
MERC_SYN_087,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.8087656696980607,1.90552743050907,0.39729585022189706,1.5252886905665457,3.864004395785376,3.346281529557145,29030.49674590986
MERC_SYN_088,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.6589402675490712,2.9025277770544387,1.0988271555295792,1.587461632177115,4.035027887696859,2.608765191994132,28709.598430384613
MERC_SYN_089,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.9996175522857118,0.6868927694417192,4.634103784789009,1.4492946331023857,2.0331326413122683,2.030528718116439,25681.25629430135
MERC_SYN_090,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.5395525839562563,1.1355169215991183,4.181809379044968,1.477270835230921,2.9567526779797175,2.7812857896784613,27651.18326490654
MERC_SYN_091,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.5136008622197221,1.813223888244992,2.5812852207489567,1.5195326416709576,3.5194994967407465,3.090459376855265,26956.931595043505
MERC_SYN_092,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.857615434750629,2.827644850212418,1.9692528042386535,1.5827919328592464,3.4005659526565584,3.0476533812797335,30451.608105791925
MERC_SYN_093,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,1.8344915862221733,2.571714270427614,1.5040394452307984,1.566832101903866,3.3733893605693472,2.655769782464883,29205.850286827528
MERC_SYN_094,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.3790499734618655,0.7840518128011542,2.7691311961705884,1.4553534710462799,2.861604641315359,2.322850605802516,26989.880943751108
MERC_SYN_095,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.17934401674775774,1.9718813297007913,0.9772543482471605,1.5294265197201413,4.1413090335270555,3.3599799770035177,26912.489511709067
MERC_SYN_096,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,2.170598962875225,1.275243137948634,4.594909662590929,1.4859841620824767,2.732342408919472,2.681390047316158,27549.152599929446
MERC_SYN_097,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.6789384455820937,2.3263641279986937,2.9399167698534034,1.5515320670219985,3.612904728017539,2.951918058913868,27864.25253195697
MERC_SYN_098,MERCURIO_2020_P2,Topical cosmetic emulsion,MODEL_GENERATED_PUBLISHED_EQUATION,False,LATIN_HYPERCUBE_WITHIN_PUBLISHED_FACTOR_RANGE,10.1590/S2175-97902020000318502,https://www.scielo.br/j/bjps/a/MxDgqHGqq43Rn4VMDgcRqyw/?format=pdf&lang=en,NOT_INDEPENDENT_VALIDATION,Synthetic interpolation from author-published response equations; NOT a new lab measurement.,0.9608198805365837,2.926311066556848,0.2927568283393625,1.588944758110485,3.9060771653371664,2.4497731990169025,28999.754345327256
